cmpdiupacname,rotbonds,hbonddonor,mf,cid,complexity,mw,heavycnt,cmpdname,polararea,cmpdinchikey,hbondacc,xlogp
"7-(2-hydroxyethyl)-1,3-dimethylpurine-2,6-dione",2,1,C9H12N4O3,1892,322,224.216,16,ETOFYLLINE,78.7,NWPRCRWQMGIBOT-UHFFFAOYSA-N,4,-1.2
"1,3-dimethyl-8-phenyl-7H-purine-2,6-dione",1,1,C13H12N4O2,1922,394,256.259,19,8-Phenyltheophylline,69.3,PJFMAVHETLRJHJ-UHFFFAOYSA-N,3,2.2
"1,3-dimethyl-7H-purine-2,6-dione",0,1,C7H8N4O2,2153,267,180.164,13,theophylline,69.3,ZFXYFBGIUFBOJW-UHFFFAOYSA-N,3,0
"6-(4-hydroxyphenyl)-5-(4-methoxyphenyl)-1,3-dimethylpyrrolo[3,4-d]pyrimidine-2,4-dione",3,1,C21H19N3O4,2011795,599,377.393,28,"6-(4-hydroxyphenyl)-5-(4-methoxyphenyl)-1,3-dimethyl-1H-pyrrolo[3,4-d]pyrimidine-2,4(3H,6H)-dione",75,HBUWUGZQHJWVFA-UHFFFAOYSA-N,4,0.002
"9-ethyl-1,3-dimethyl-8-sulfanylidene-7H-purine-2,6-dione",1,1,C9H12N4O2S,3508546,431,240.282,16,MLS002639214,88,HESNQISUMLSZDS-UHFFFAOYSA-N,3,0
"6-[3-[4-(2-methoxyphenyl)piperazin-1-yl]propylamino]-1,3-dimethylpyrimidine-2,4-dione",7,1,C20H29N5O3,5639,588,387.475,28,urapidil,68.4,ICMGLRUYEQNHPF-UHFFFAOYSA-N,6,0.001
"6-[3-[4-(2-methoxyphenyl)piperazin-1-yl]propylamino]-1,3,5-trimethylpyrimidine-2,4-dione",7,1,C21H31N5O3,5640,630,401.502,29,5-Methylurapidil,68.4,HIHZDNKKIUQQSC-UHFFFAOYSA-N,6,0.001
"8-cyclopentyl-1,3-dimethyl-7H-purine-2,6-dione",1,1,C12H16N4O2,1917,380,248.281,18,8-cyclopentyltheophylline,69.3,SCVHFRLUNIOSGI-UHFFFAOYSA-N,3,1.6
"[2-(4-amino-1,3-dimethyl-2,6-dioxopyrimidin-5-yl)-2-oxoethyl] 3-[ethyl(phenyl)sulfamoyl]-4-methylbenzoate",9,1,C24H26N4O7S,2509623,1030,514.55,36,MLS002161238,156,ZRCKEEUPFRUPHS-UHFFFAOYSA-N,9,0.002
"7-(2-hydroxypropyl)-1,3-dimethylpurine-2,6-dione",2,1,C10H14N4O3,4977,348,238.243,17,proxyphylline,78.7,KYHQZNGJUGFTGR-UHFFFAOYSA-N,4,-0.8
"9-[(2R,6R)-4-fluoro-6-(hydroxymethyl)-5-oxo-2H-pyran-2-yl]-1,3-dimethylpurine-2,6-dione",2,1,C13H13FN4O5,3035725,597,324.264,23,Dfh-theophylline,105,XGHISNSPFYANSE-HTQZYQBOSA-N,7,0
"8-[(4-aminophenyl)methyl]-1,3,7-trimethylpurine-2,6-dione",2,1,C15H17N5O2,21552,463,299.327,22,8-(p-Aminobenzyl)caffeine,84.5,OSKJFYYILYDPAQ-UHFFFAOYSA-N,4,0
"[(3S,3aR,6S,6aS)-3-[3-(1,3-dimethyl-2,6-dioxopurin-7-yl)propylamino]-2,3,3a,5,6,6a-hexahydrofuro[3,2-b]furan-6-yl] nitrate",6,1,C16H22N6O7,3034007,675,410.381,29,Teopranitol,144,XTEGRRHNMFDROI-YRRQLQLVSA-N,9,-0.8
"2-amino-2-methylpropan-1-ol;1,3-dimethyl-7H-purine-2,6-dione",1,3,C11H19N5O3,21850,310,269.3,19,AMBUPHYLLINE,116,SEIRRUDMPNNSCY-UHFFFAOYSA-N,5,
"6-amino-1,3-dimethyl-5-[2-[(4-methyl-1,3-thiazol-2-yl)sulfanyl]acetyl]pyrimidine-2,4-dione",4,1,C12H14N4O3S2,2533050,523,326.394,21,MLS000568164,150,HFTTYMAGDWIVAD-UHFFFAOYSA-N,7,0.001
"8-chloro-1,3,7-trimethylpurine-2,6-dione",0,0,C8H9ClN4O2,21031,324,228.635,15,8-Chlorocaffeine,58.4,HGKPGBJNNATDRR-UHFFFAOYSA-N,3,0.9
"1,3-dimethyl-7-[2-(1-phenylpropan-2-ylamino)ethyl]purine-2,6-dione",6,1,C18H23N5O2,19527,494,341.407,25,FENETHYLLINE,70.5,NMCHYWGKBADVMK-UHFFFAOYSA-N,4,1.4
"8-[2-(4-tert-butylphenoxy)ethylamino]-1,3,7-trimethylpurine-2,6-dione",6,1,C20H27N5O3,3530127,585,385.46,28,MLS000552729,79.7,SUOUIEPQRFXQHR-UHFFFAOYSA-N,5,3.2
"ethyl 5-(4-hydroxy-3-methoxyphenyl)-1,3-dimethyl-2,4-dioxo-7-phenyl-5,8-dihydropyrido[2,3-d]pyrimidine-6-carboxylate",6,2,C25H25N3O6,4525742,906,463.482,34,SMR000151914,108,MVIKQTBUJJXZJA-UHFFFAOYSA-N,7,0.002
"8-[(3-bromophenyl)methylsulfanyl]-1,3,7-trimethylpurine-2,6-dione",3,0,C15H15BrN4O2S,1037029,494,395.274,23,CHEMBL2206106,83.7,YVLONOZAJRPKTM-UHFFFAOYSA-N,4,0.002
"5,5-diethyl-1,3-dimethyl-1,3-diazinane-2,4,6-trione",2,0,C10H16N2O3,12847,295,212.245,15,Dimethylveronal,57.7,RGLAXEITJXZVAN-UHFFFAOYSA-N,3,0
"7-[3-[[2-(3,5-dihydroxyphenyl)-2-hydroxyethyl]amino]propyl]-1,3-dimethylpurine-2,6-dione;hydrochloride",7,5,C18H24ClN5O5,3032600,569,425.866,29,Bronchodil,131,XSFWDHONRBZVEJ-UHFFFAOYSA-N,7,
"8-benzyl-1,3,7-trimethylpurine-2,6-dione",2,0,C15H16N4O2,21551,435,284.313,21,8-Benzyl-caffeine,58.4,YWCYMEPBJYACMO-UHFFFAOYSA-N,3,0.001
"7-[(E)-3-chlorobut-2-enyl]-1,3-dimethyl-8-(4-methylanilino)purine-2,6-dione",4,1,C18H20ClN5O2,1084957,590,373.836,26,SMR000013800,70.5,AGPXDKZLKIFABY-FMIVXFBMSA-N,4,0.003
"methyl 4-(1,3-dimethyl-2,6-dioxo-7-prop-2-enylpurin-8-yl)oxybenzoate",6,0,C18H18N4O5,1085491,619,370.359,27,MLS000527762,94,KBPCDBABQVWNFH-UHFFFAOYSA-N,6,2
,1,0,C21H17N5O2,1086995,657,371.391,28,"7,9-dimethyl-11-(3-methylphenyl)pyrimido[4',5':3,4]pyrrolo[2,1-c][1,2,4]benzotriazine-8,10(7H,9H)-dione",70.8,FUKHHETYTFAPRM-UHFFFAOYSA-N,4,0.003
"8-[[benzyl(methyl)amino]methyl]-1,3-dimethyl-7-(2-methylprop-2-enyl)purine-2,6-dione",6,0,C20H25N5O2,1089320,589,367.444,27,BAS 07401530,61.7,SJTVOXDEKRNXOU-UHFFFAOYSA-N,4,0.002
"7-[(E)-3-chlorobut-2-enyl]-1,3-dimethyl-8-(3-methylanilino)purine-2,6-dione",4,1,C18H20ClN5O2,1084959,598,373.836,26,SMR000044782,70.5,XXTPJXYYTPGKMM-XYOKQWHBSA-N,4,0.003
"1,3-dimethyl-7-(5-oxohexyl)purine-2,6-dione",5,0,C13H18N4O3,65599,426,278.307,20,Lomifylline,75.5,XBEDAMVJWVPVDS-UHFFFAOYSA-N,4,-0.1
"7-[3-[4-(4-fluorobenzoyl)piperidin-1-yl]propyl]-1,3-dimethylpurine-2,6-dione",6,0,C22H26FN5O3,65636,691,427.471,31,Fluprofylline,78.8,IPSYNNODBHPDFB-UHFFFAOYSA-N,6,1.8
"8-benzyl-7-[2-[ethyl(2-hydroxyethyl)amino]ethyl]-1,3-dimethylpurine-2,6-dione;hydrochloride",8,2,C20H28ClN5O3,68549,554,421.921,29,Bamifylline hydrochloride,81.9,PDBXHPORMXSXKO-UHFFFAOYSA-N,5,
"1,3-dimethyl-1,3-diazinane-2,4,6-trione",0,0,C6H8N2O3,69860,214,156.139,11,"1,3-Dimethylbarbituric acid",57.7,VVSASNKOFCZVES-UHFFFAOYSA-N,3,0
"1,3-dimethyl-7,9-dihydropurine-2,6,8-trione",0,2,C7H8N4O3,70346,386,196.163,14,"1,3-Dimethyluric acid",81.8,OTSBKHHWSQYEHK-UHFFFAOYSA-N,3,-0.5
"7-(1,3-dithiolan-2-ylmethyl)-1,3-dimethylpurine-2,6-dione",2,0,C11H14N4O2S2,65931,402,298.384,19,Nestifylline,109,HIQUBRAKVZRBRW-UHFFFAOYSA-N,5,0.7
"8-(3,4-dihydro-1H-isoquinolin-2-ylmethyl)-7-(2-ethoxyethyl)-1,3-dimethylpurine-2,6-dione",6,0,C21H27N5O3,4082076,617,397.47,29,MLS000762843,70.9,LQJHWWLUCRATHK-UHFFFAOYSA-N,5,1.1
"8-[(4-benzylpiperazin-1-yl)methyl]-1,3-dimethyl-7H-purine-2,6-dione",4,1,C19H24N6O2,1089303,558,368.432,27,SMR000120891,75.8,PGZBKDCCJDHMJJ-UHFFFAOYSA-N,5,0
"2-(1,3-dimethyl-2,6-dioxopurin-7-yl)acetic acid",2,1,C9H10N4O4,69550,385,238.2,17,Acefylline,95.7,HCYFGRCYSCXKNQ-UHFFFAOYSA-N,5,-0.8
"[3,6-bis(methylimino)-8-(3,4,5-trimethoxybenzoyl)oxyoctyl] 3,4,5-trimethoxybenzoate;N,N-diethyl-4-hydroxy-3-methoxybenzamide;7-(2-hydroxyethyl)-1,3-dimethylpurine-2,6-dione",25,2,C51H69N7O16,3080653,1330,1036.13,74,Instenon,261,CJIRYEUCSABKOK-UHFFFAOYSA-N,19,
"2-(1,3-dimethyl-2,6-dioxopurin-7-yl)ethyl 2-[1-methyl-5-(4-methylbenzoyl)pyrrol-2-yl]acetate",8,0,C24H25N5O5,3080969,814,463.485,34,Med-27,107,TYIRBZOAKBEYEJ-UHFFFAOYSA-N,6,0.001
"1,3-dimethyl-7-(2-methylpropyl)purine-2,6-dione",2,0,C11H16N4O2,65681,344,236.27,17,Isbufylline,58.4,WHUWQSQEVISUMC-UHFFFAOYSA-N,3,0.8
"6-amino-5-[2-(3,4-dihydro-1H-isoquinolin-2-yl)acetyl]-1,3-dimethylpyrimidine-2,4-dione",3,1,C17H20N4O3,2579979,601,328.365,24,T5305547,87,XXFPBXCKFWQURN-UHFFFAOYSA-N,5,0.001
"1,3-dimethyl-7H-purine-2,6-dione;ethane-1,2-diamine;5-ethyl-5-phenyl-1,3-diazinane-2,4,6-trione",3,5,C21H28N8O5,3048502,612,472.497,34,Novophyllin,197,UNEKNYJDIWURAQ-UHFFFAOYSA-N,8,
"8-[2-hydroxyethyl(methyl)amino]-1,3,7-trimethylpurine-2,6-dione",3,1,C11H17N5O3,35685,391,267.284,19,Cafaminol,81.9,ZGNRRVAPHPANFI-UHFFFAOYSA-N,5,0
,1,0,C22H18N4O2,2056722,648,370.403,28,"6,7,9-trimethyl-11-phenylpyrimido[4',5':3,4]pyrrolo[1,2-a]quinoxaline-8,10(7H,9H)-dione",57.9,UZROBFBOIISCOS-UHFFFAOYSA-N,3,0.003
"2-(1,3-dimethyl-2,6-dioxopurin-7-yl)ethyl 2-(4-chlorophenoxy)-2-methylpropanoate",7,0,C19H21ClN4O5,41109,653,420.846,29,Etofylline clofibrate,94,KYAKGJDISSNVPZ-UHFFFAOYSA-N,6,2.3
"7-(1,3-dioxolan-2-ylmethyl)-1,3-dimethylpurine-2,6-dione",2,0,C11H14N4O4,50942,398,266.253,19,DOXOFYLLINE,76.9,HWXIGFIVGWUZAO-UHFFFAOYSA-N,5,-0.9
"2-(7-ethyl-1,3-dimethyl-2,6-dioxopurin-8-yl)sulfanyl-N-phenylacetamide",5,1,C17H19N5O3S,1071239,569,373.429,26,F3260-0254,113,WOOPNLVOMYIUKV-UHFFFAOYSA-N,5,0.001
"[2-(4-methylanilino)-2-oxoethyl] 2-(1,3-dimethyl-2,6-dioxopurin-7-yl)acetate",6,1,C18H19N5O5,4577564,648,385.373,28,T0508-9292,114,ICOUCUWJZJTPMW-UHFFFAOYSA-N,6,0.8
"1,3-dimethyl-7H-purine-2,6-dione;5-ethyl-5-phenyl-1,3-diazinane-2,4,6-trione;(1R,2S)-2-(methylamino)-1-phenylpropan-1-ol;hydrochloride",5,6,C29H36ClN7O6,3080648,727,614.092,43,Tedralan,177,NKJQUBGQMMGWMJ-JBURPYQASA-N,8,
"N-(3-acetylphenyl)-2-(1,3-dimethyl-2,6-dioxopurin-7-yl)acetamide",4,1,C17H17N5O4,1077055,624,355.347,26,ZINC00787330,105,CBLUJCSWJCKVQO-UHFFFAOYSA-N,5,0.2
,7,4,C44H53N9O8,3083241,1530,835.947,61,Ersilan,197,RROKCPYVHJKPQG-SPZWACKZSA-N,10,
"1,3,7-trimethylpurine-2,6-dione",0,0,C8H10N4O2,64136,293,196.183,14,"CAFFEINE, [1-METHYL-14C]",58.4,RYYVLZVUVIJVGH-YZRHJBSPSA-N,3,-0.1
"7-[2-[[2-(3,4-dihydroxyphenyl)-2-hydroxyethyl]amino]ethyl]-1,3-dimethylpurine-2,6-dione;hydrochloride",6,5,C17H22ClN5O5,3083768,564,411.84,28,2572-61-4,131,CSKCJAUXLOQTMM-UHFFFAOYSA-N,7,
"benzoic acid;1,3,7-trimethylpurine-2,6-dione",1,1,C15H16N4O4,64120,397,316.311,23,Caffeine benzoate,95.7,VXXKVQICUHMECR-UHFFFAOYSA-N,5,
"8-bromo-1,3,7-trimethylpurine-2,6-dione",0,0,C8H9BrN4O2,64127,324,273.086,15,"Caffeine, 8-bromo-",58.4,YRLRORFORQUTKS-UHFFFAOYSA-N,3,1
"1,3,7,8-tetramethylpurine-2,6-dione",0,0,C9H12N4O2,64115,319,208.217,15,"1,3,7,8-Tetramethylxanthine",58.4,LFHHOHMIVKIHMG-UHFFFAOYSA-N,3,0.3
"1,3,5-trimethyl-1,3,5-triazinane-2,4,6-trione",0,0,C6H9N3O3,13225,196,171.153,12,Trimethyl isocyanurate,60.9,AHWDQDMGFXRVFB-UHFFFAOYSA-N,3,0
"5-ethyl-1,3-dimethyl-5-phenyl-1,3-diazinane-2,4,6-trione",2,0,C14H16N2O3,12897,389,260.288,19,Dimethylphenobarbital,57.7,RPJARFKGODFVHL-UHFFFAOYSA-N,3,2
"[2-(4-amino-1,3-dimethyl-2,6-dioxopyrimidin-5-yl)-2-oxoethyl] 4-tert-butylcyclohexane-1-carboxylate",6,1,C19H29N3O5,2520329,684,379.45,27,T5292878,110,AZMSLSKZHYXYKB-UHFFFAOYSA-N,6,0.002
"N-(1,2-dihydroacenaphthylen-5-yl)-2-(1,3-dimethyl-2,6-dioxopurin-9-yl)acetamide",3,1,C21H19N5O3,1017560,714,389.407,29,SMR000076451,87.5,JYHSVDXOYAZXTG-UHFFFAOYSA-N,4,0.002
"8-methoxy-1,3,7-trimethylpurine-2,6-dione",1,0,C9H12N4O3,11286,335,224.216,16,8-Methoxycaffeine,67.7,ATPSJRIIRXKPER-UHFFFAOYSA-N,4,0.2
"6-amino-1,3-dimethyl-5-[2-[[5-[(5-methyl-2-propan-2-ylphenoxy)methyl]-4-prop-2-enyl-1,2,4-triazol-3-yl]sulfanyl]acetyl]pyrimidine-2,4-dione",10,1,C24H30N6O4S,2523033,865,498.597,35,SMR000249114,149,UQXVOEGUDODMGS-UHFFFAOYSA-N,8,0.003
"2-amino-2-methylpropan-1-ol;8-bromo-1,3-dimethyl-7H-purine-2,6-dione",1,3,C11H18BrN5O3,11806,340,348.196,20,PAMABROM,116,ATOTUUBRFJHZQG-UHFFFAOYSA-N,5,
"8-bromo-1,3-dimethyl-7H-purine-2,6-dione",0,1,C7H7BrN4O2,11808,297,259.06,14,8-Bromotheophylline,69.3,SKTFQHRVFFOHTQ-UHFFFAOYSA-N,3,1
"2-benzhydryloxy-N,N-dimethylethanamine;8-chloro-1,3-dimethyl-7H-purine-2,6-dione",6,1,C24H28ClN5O3,10660,509,469.963,33,DIMENHYDRINATE,81.8,NFLLKCVHYJRNRH-UHFFFAOYSA-N,5,
"8-chloro-1,3-dimethyl-7H-purine-2,6-dione",0,1,C7H7ClN4O2,10661,297,214.609,14,8-Chlorotheophylline,69.3,RYIGNEOBDRVTHA-UHFFFAOYSA-N,3,0.9
"N-cyclohexyl-2-[5-(1,3,7-trimethyl-2,6-dioxopurin-8-yl)sulfanyl-1,2,4-triazol-1-yl]acetamide",5,1,C18H24N8O3S,1017457,690,432.499,30,"N-cyclohexyl-2-{5-[(1,3,7-trimethyl-2,6-dioxo-2,3,6,7-tetrahydro-1H-purin-8-yl)sulfanyl]-1H-1,2,4-triazol-1-yl}acetamide",144,AQUWOYGMKIVQGG-UHFFFAOYSA-N,7,0.001
"N-[3-(1,3-benzothiazol-2-yl)phenyl]-2-(1,3-dimethyl-2,6-dioxopurin-9-yl)acetamide",4,1,C22H18N6O3S,1017396,768,446.481,32,MLS000544807,129,QURNWJNFQQAKMH-UHFFFAOYSA-N,6,0.002
"2-aminoethanol;1,3-dimethyl-7H-purine-2,6-dione",1,3,C9H15N5O3,11311,277,241.247,17,Monotheamine,116,DAAFJZUNCOXSKD-UHFFFAOYSA-N,5,
"7-[2-hydroxy-3-[2-hydroxyethyl(methyl)amino]propyl]-1,3-dimethylpurine-2,6-dione;pyridine-3-carboxylic acid",7,3,C19H26N6O6,9912,548,434.446,31,Xanthinol nicotinate,152,GEPMAHVDJHFBJI-UHFFFAOYSA-N,9,
"8-ethoxy-1,3,7-trimethylpurine-2,6-dione",2,0,C10H14N4O3,11347,348,238.243,17,8-Ethoxycaffeine,67.7,LCYXNYNRVOBSHK-UHFFFAOYSA-N,4,0.6
"1,3-dimethyl-7H-purine-2,6-dione;ethane-1,2-diamine",1,4,C16H24N10O4,9433,273,420.426,30,aminophylline,191,FQPFAHBPWDRTLU-UHFFFAOYSA-N,8,
"7-[2-hydroxy-3-[2-hydroxyethyl(methyl)amino]propyl]-1,3-dimethylpurine-2,6-dione",6,2,C13H21N5O4,9913,435,311.336,22,Xanthinol,102,DSFGXPJYDCSWTA-UHFFFAOYSA-N,6,-1.8
"2-hydroxypropane-1,2,3-tricarboxylic acid;1,3,7-trimethylpurine-2,6-dione",5,4,C14H18N4O9,6241,520,386.314,27,Caffeine citrate,191,RCQXSQPPHJPGOF-UHFFFAOYSA-N,10,
"5-(4-amino-1,3-dimethyl-2,6-dioxopyrimidine-5-carbonyl)-N-benzyl-N-ethyl-2-methoxybenzenesulfonamide",8,1,C23H26N4O6S,2571006,938,486.54,34,T5279999,139,UUQYANVQVFOBMQ-UHFFFAOYSA-N,8,0.002
"2-(1,3-dimethyl-2,6-dioxopurin-7-yl)-N-[4-(3,4-dimethylphenyl)-1,3-thiazol-2-yl]acetamide",4,1,C20H20N6O3S,4573293,708,424.476,30,SMR000155236,129,NZAHCLKSIKVPQZ-UHFFFAOYSA-N,6,0.002
"1,3-dimethyl-9-[3-(4-phenylpiperazin-1-yl)propyl]purino[7,8-a]pyrimidine-2,4,8-trione",5,0,C23H27N7O3,3074872,806,449.505,33,CHEMBL91021,85.2,KKAHSDTTXJNVBL-UHFFFAOYSA-N,6,0.001
"8-[2-(4-methoxy-2,3-dimethylphenyl)ethenyl]-1,3,7-trimethylpurine-2,6-dione",3,0,C19H22N4O3,3074099,595,354.402,26,AC1MINFZ,67.7,SDHWMROLJYZHCX-UHFFFAOYSA-N,4,0.002
"1,3-dimethyl-9-[3-(4-phenylpiperazin-1-yl)propyl]-7,8-dihydro-6H-purino[7,8-a]pyrimidine-2,4-dione",5,0,C23H31N7O2,3073440,692,437.537,32,AC1MIMNQ,68.2,AWUMJRBCRRADSO-UHFFFAOYSA-N,6,0.002
"1,3-dimethyl-9-[4-(4-phenylpiperazin-1-yl)butyl]-7,8-dihydro-6H-purino[7,8-a]pyrimidine-2,4-dione",6,0,C24H33N7O2,3073449,707,451.564,33,CHEMBL86719,68.2,MHMIJKZAFZPTOO-UHFFFAOYSA-N,6,0.002
"7-[2-hydroxy-3-[4-(3-phenylsulfanylpropyl)piperazin-1-yl]propyl]-1,3-dimethylpurine-2,6-dione",9,1,C23H32N6O3S,54424,671,472.603,33,TAZIFYLLINE,110,JTOUASWUIMAMAD-UHFFFAOYSA-N,7,1.3
"7-[3-[[2-(3,5-dihydroxyphenyl)-2-hydroxyethyl]amino]propyl]-1,3-dimethylpurine-2,6-dione",7,4,C18H23N5O5,25654,569,389.405,28,Reproterol,131,WVLAAKXASPCBGT-UHFFFAOYSA-N,7,-0.5
"1,3,5-trimethylpyrrolo[3,2-d]pyrimidine-2,4-dione",0,0,C9H11N3O2,3043224,292,193.202,14,BRN 0747940,45.6,VJEONQKOZGKCAK-UHFFFAOYSA-N,2,0
"1,3,6-trimethylpyrimidine-2,4-dione",0,0,C7H10N2O2,26075,245,154.166,11,"1,3,6-trimethylpyrimidine-2,4(1H,3H)-dione",40.6,GRDXZRWCQWDLPG-UHFFFAOYSA-N,2,0
"1,3-dimethyl-7-[2-(4-methylphenoxy)ethyl]purine-2,6-dione",4,0,C16H18N4O3,4808153,464,314.339,23,T5540418,67.7,XOMZMVXQHSOGIH-UHFFFAOYSA-N,4,1.5
"8-[[benzyl(methyl)amino]methyl]-1,3-dimethyl-7-propan-2-ylpurine-2,6-dione",5,0,C19H25N5O2,3819554,534,355.434,26,AC1MXQ1Z,61.7,PRSOCRILJKOKLV-UHFFFAOYSA-N,4,0.001
"1,3-dimethyl-8-(2-nitrophenyl)-7H-purine-2,6-dione",1,1,C13H11N5O4,317945,507,301.257,22,CHEMBL11240,115,KNYQVLUUOXITIT-UHFFFAOYSA-N,5,2.3
"5-(2,5-dimethoxyphenyl)-1,3-dimethyl-7,8,9,10-tetrahydro-5H-pyrimido[4,5-b]quinoline-2,4,6-trione",3,1,C21H23N3O5,3243488,817,397.424,29,SMR000019564,88.2,ULWPEBXPVBAHPY-UHFFFAOYSA-N,6,0.001
"[2-(4-amino-1,3-dimethyl-2,6-dioxopyrimidin-5-yl)-2-oxoethyl] 1-(4-chlorophenyl)cyclopentane-1-carboxylate",6,1,C20H22ClN3O5,2342536,751,419.858,29,SMR000154624,110,UDTQVVXNVIOXCF-UHFFFAOYSA-N,6,0.002
"5,5-bis[2-(4-methoxyphenyl)-2-oxoethyl]-1,3-dimethyl-1,3-diazinane-2,4,6-trione",8,0,C24H24N2O7,4318558,731,452.456,33,"5,5-bis[2-(4-methoxyphenyl)-2-oxoethyl]-1,3-dimethyl-2,4,6(1H,3H,5H)-pyrimidinetrione",110,BPDVQKJYEDXLTN-UHFFFAOYSA-N,7,0.001
"7-hydroxy-1,3-dimethyl-6-phenyl-5H-pyrrolo[3,2-d]pyrimidine-2,4-dione",1,2,C14H13N3O3,750351,422,271.271,20,CHEMBL512216,76.6,JYLPPQVMEIEYRY-UHFFFAOYSA-N,3,0.001
"2-(1,3-dimethyl-2,4,6-trioxo-5,7-dihydropyrrolo[2,3-d]pyrimidin-5-yl)-N-(2-fluorophenyl)acetamide",3,2,C16H15FN4O4,4320616,677,346.313,25,AC1N8LC0,98.8,KURHWGAKZALTML-UHFFFAOYSA-N,5,-0.6
"2-(1,3-dimethyl-2,6-dioxopurin-7-yl)-N-(2-methylphenyl)acetamide",3,1,C16H17N5O3,775387,540,327.337,24,MLS000523548,87.5,OAASGXFNRLHVGT-UHFFFAOYSA-N,4,0.9
"6-(cyclohexylamino)-1,3-dimethylpyrimidine-2,4-dione",2,1,C12H19N3O2,777234,359,237.298,17,STK177257,52.6,IIPQQFOZQBJSGJ-UHFFFAOYSA-N,3,1.4
"[2-(4-amino-1,3-dimethyl-2,6-dioxopyrimidin-5-yl)-2-oxoethyl] 3,4-dimethoxybenzoate",7,1,C17H19N3O7,2361433,675,377.348,27,T0509-5612,129,ZXINRLCQNZFKHO-UHFFFAOYSA-N,8,0
"[2-(4-amino-1,3-dimethyl-2,6-dioxopyrimidin-5-yl)-2-oxoethyl] thiophene-2-carboxylate",5,1,C13H13N3O5S,2361473,574,323.324,22,T0509-5646,138,RPMQATVTIVOHAJ-UHFFFAOYSA-N,7,0.001
"2-(1,3-dimethyl-2,6-dioxopurin-7-yl)-N-[3-[(2-fluorophenyl)sulfamoyl]phenyl]acetamide",6,2,C21H19FN6O5S,3310491,914,486.476,34,MLS000417452,142,SYLHLVPCPCCUGP-UHFFFAOYSA-N,8,0.001
"7-[(5-amino-1,3,4-thiadiazol-2-yl)methyl]-1,3-dimethylpurine-2,6-dione",2,1,C10H11N7O2S,778300,436,293.305,20,ST51023367,139,KRDKNDZQGGQOLJ-UHFFFAOYSA-N,7,-0.7
"1-[[1,3-dimethyl-7-(3-methylbutyl)-2,6-dioxopurin-8-yl]methyl]piperidine-4-carboxamide",6,1,C19H30N6O3,4860011,619,390.479,28,"1-{[1,3-dimethyl-7-(3-methylbutyl)-2,6-dioxo-2,3,6,7-tetrahydro-1H-purin-8-yl]methyl}piperidine-4-carboxamide",105,IOCDTSBNIYANHP-UHFFFAOYSA-N,5,0
"1,3-dimethyl-8-(2-methylphenyl)-7H-purine-2,6-dione",1,1,C14H14N4O2,325366,427,270.286,20,CHEMBL10937,69.3,NVWRIJAHXFWOBU-UHFFFAOYSA-N,3,2.6
"[2-(4-amino-1,3-dimethyl-2,6-dioxopyrimidin-5-yl)-2-oxoethyl] 2-(3-bromophenoxy)acetate",7,1,C16H16BrN3O6,2347011,650,426.218,26,T0508-0371,119,XAWZSTLVJDEJKA-UHFFFAOYSA-N,7,0.001
"8-(4-chlorophenyl)-1,3-dimethyl-7H-purine-2,6-dione",1,1,C13H11ClN4O2,323305,425,290.705,20,CHEMBL269218,69.3,PJMZAQWLPMVOMG-UHFFFAOYSA-N,3,2.8
"6-amino-1,3-dimethyl-5-[2-(6-methyl-2-nitropyridin-3-yl)oxyacetyl]pyrimidine-2,4-dione",4,1,C14H15N5O6,4845134,642,349.298,25,MLS002158414,152,GJMTYCZWGYYWEG-UHFFFAOYSA-N,8,0
"5,7-dimethylpyrimido[4,5-e][1,2,4]triazine-6,8-dione",0,0,C7H7N5O2,334780,281,193.162,14,Isofervenulin,79.3,LGLSGALYZJZNIG-UHFFFAOYSA-N,5,-0.001
"[2-(4-amino-1,3-dimethyl-2,6-dioxopyrimidin-5-yl)-2-oxoethyl] pyridine-2-carboxylate",5,1,C14H14N4O5,2344272,586,318.284,23,ZINC03226084,123,GVXXZPUTQRNAIS-UHFFFAOYSA-N,7,0
"8-(3,4-dichlorophenyl)-1,3-dimethyl-7H-purine-2,6-dione",1,1,C13H10Cl2N4O2,323306,464,325.15,21,CHEMBL11288,69.3,WRSLFYKLMCIMDK-UHFFFAOYSA-N,3,3.5
"6-amino-1,3-dimethyl-5-[2-(1H-1,2,4-triazol-5-ylsulfanyl)acetyl]pyrimidine-2,4-dione",4,2,C10H12N6O3S,2352688,493,296.305,20,T0508-6402,151,WBJANTAVILIYJN-UHFFFAOYSA-N,7,0
"5-[[4-methoxy-3-(pyridin-2-ylsulfanylmethyl)phenyl]methylidene]-1,3-dimethyl-1,3-diazinane-2,4,6-trione",5,0,C20H19N3O4S,3296430,627,397.447,28,ZINC04817328,105,RFEAQPWTQOEEDR-UHFFFAOYSA-N,6,0.002
"2-(3-chlorophenoxy)-N-(1,3-dimethyl-2,6-dioxopyrimidin-4-yl)propanamide",4,1,C15H16ClN3O4,3246750,537,337.758,23,SMR000072029,79,IDQUJUPPZLTPKT-UHFFFAOYSA-N,4,0.001
"7-[2-(4-methoxyphenoxy)ethyl]-1,3-dimethylpurine-2,6-dione",5,0,C16H18N4O4,4808157,481,330.338,24,T5567626,76.9,HVRXBEVVMWGJTI-UHFFFAOYSA-N,5,1.1
